text,polarity
"Vulnerable post —> PLEASE SHARE! Last week I found out several of my designs have been STOLEN by @sheinofficial and are being sold without my permission on their site, even though all of my work is protected by US copyright. This is absolutely devastating and heartbreaking.  My lawyer has reached out to Shein to no avail. We haven’t even received so much as a response from them. Apparently they don’t follow US copyright laws since they are based in China. After digging into this I’ve found it is commonplace for Shein to steal work from independent artists like myself.  I am posting here as a last resort to raise awareness and hopefully put pressure on them to take down my designs. I would ask that you please share this post and tag them! @sheinofficial It’s absolutely despicable that you steal work from small businesses who don’t have the resources to fight you.  Thanks for being here friends! I am truly so grateful for each and everyone of you. Thank you to those who reached out letting me know my work had been stolen.  This business means everything to me and it is only possible because of you, my customers and friends.  #sheinsteals #boycottshein @shein_official @shein_us ",-1.0
I wish i didn’t go there #fyp #foryou #primark #primarkhaul,-1.0
#fyp #prettylittlething #mygirls❤️ forever .,1.0
Comment what other vids I should do #prettylittlething #plt #corset #stylingfyp #fypシ #viral ,0.0
✨ #gossipgirl #christmas #pinkchristmastree #pinkchristmasdecor #christmastree  #coquette #coquetteaesthetic #girly #girlythings #pinkpilatesprincess #pinkpilates #pinkpilatesgirl #y2k #gucci  #thisorthat   #repetto #lanadelrey #ralphlauren #dior #oldmoney #wearortear #itgirl #ladydiorbag #rednails #rednailtheory #miumiu #louisvuitton #chaneloberlin #chanel5 #vivienewestwood #viviennewestwoodnecklace #chanel #chanelskirt #moonboots #kimkcx #moonboots #pink #pinkchristmas #itgirl #blairwaldorf #serenavanderwoodsen #georginasparks @kimkcx ,1.0
Well i wanted to say i got the coolest pants from shein but i had an epic shein fail #fyp #shein #sheincares #sheinhaul #sheinfail #clothingfail #sad ,-1.0
menaces #ElectrifyTheMini #HowDoYouMist #primark #foryoupage #fyp #viral #foryou,-1.0
Shein-haul… FAIL!  #mamasover30 #mamasoptiktok #shein #sheinfail #bruiloft #outfithelp #september #wedding #sad ,-1.0
SHEIN fail? #shein #hair #extensions #hairextensions #sheinfail #MicroRaveWithRoni #MyTeacherWins,-1.0
i’m in love #foryou #fyp #foryoupage #plt #prettylittlething,1.0
#whatiorderedvswhatigot  Full disclosure I’m a size 22 but some of the pieces are in a size 24-26. #prettylittlething #fashiontiktok #whatigot #realityvsexpectations #whatiorderedversuswhatigot,0.0
"Another primark haul, oops #primark #primarkreopening #primarkhaul",0.0
not very co #fyp #fyp #uggs #scandinavia #ralphlauren ,0.0
The absolute chaos .. whys it so funny watching dads get the babes dressed? #babygrwm #babytok #dadlife #dadtok #momtok #newparents #daddysgirl #daddydaugther #girldad #babymilestones #dadlifebelike #ralphlauren #primarkbaby ,0.0
where’s the best primark to go to???  #primark #primarkhaul #hm #hmhaul #tracksuit #shopping #shoppinghaul #christmas #autumnfashion #winterfashion ,0.0
Acc so impressed tbh#fyp #xyzbca #foryou #prettylittlething,1.0
such pain i have to endure  #katespade #totebag #schoolbag #ralphlauren #offshouldertop  #balletflats #balletflatoutfits #outfitinspo ,-1.0
Productive morning #studywithme #studytok #productivevlog #morningroutine #dailyvlog #aesthetic #studymorning #lululemon #studymotivation #motivation ,1.0
RL just hits different  #classicbaby #vintagebaby #ralphlauren #oldmoney #classicbabyclothing #babyboy #babytok #oldmoneybaby #fyp ,1.0
Ralph Lauren Bucket Hat #custom #upcycledfashion #ralphlauren #hat,0.0
this weeks fits:)  #fitcheck #fit #outfit #outfitoftheweek #outfitideas #outfitoftheday #zara #urban #zarahaul #clothing #clothinghaul #tryonhaul #fasionweek #thisweeksoutfits ,1.0
Kirby challenge portugese style - taking over this trend - #streetstyle #ralphlauren #portugal #sunset #clothinghaul #dripcheck #fyp #fy,1.0
shein clothes is really hit or miss and this was a miss...fail....maybe I'll put it up it up for sale with my kids outgrown brand new shoes ‍♀️ #sheinfail #clothesfail #tokmom,-1.0
SHEIN why you do me like that  #sheinfail #sheinhaul #haul #whatiordered #คนไทยในอังกฤษ #WorkThisWay #fypシ #trending #tiktok,-1.0
Inspo from @urporschemommy & my mum #audimom #rangerovermum #porschemom #ralphlauren #oldmoney #oldmoneyaesthetic #cleangirlaesthetic #itgirl #birkinmom #oroton #levis #fashion #whattowear #aesthetic #gossipgirlhere #marcjacobs  #lillyvanderwoodsen #tiffany #stockholmstyle #classystyle #pinterest #feminine #blairwaldorf #classy #fyp #foryou ,0.0
Tut posted on how i got it for so cheap‍♀️ I DONT WANT TO GO TO SCHOOLLL #shein #haul #sheinhaul #backtoschool #foryoupage #donttakethisdown #lol #viral #foryou #fakebodyy⚠️ #makeup #clothes #shein ,1.0
Is the new #Zara foundation & concealer ##JeffreeStarApproved?!  ##makeup##beauty##zaramakeup##makeupreview,0.0
The only #ralphlaurenboy I need in my life! ❤️  I ordered a Ralph Lauren sweater for my dog!   #ralphlauren #ralphlaurenaesthetic #ralphlauren #ralphlaurenpolo #ralphlaurenstyle #ralphlaurensweater #ralphlaurenboys @Ralph Lauren ,1.0
just work tingz #fyp #lululemon #lululemonhaul #funny ,0.0
What the bloody hell PLT?  #prettylittlething #clothinghaul #foryoupage,-1.0
It’s giving Djerf Avenue #zara #style #zaranewin #thezaradress #dupe #zaradress #zaraoutfit #dressinspo #djerfavenuedupe #zarafashion ,1.0
He said no #plt #prettylittlething #mollymaehague #mollymae #mollymaepregnant ,-1.0
Look who’s back  #fyp #primark #seamfree #primarkhaul #primarkfinds ,0.0
•Straight leg jeans• #jeankirstein #theperfectjeans #denim #denimfit #jeansoutfit #jeansbrands #brands #zalando #zara #zarajeans #urbanoutfitters #subdued #outfiinspo #outfits #fashion #pinterestaesthetic #y2k #inspiration #clothes #ClothesInspo #fy #fypシ #fyp #foryou #foryoupage ,0.0
Come shop with me at Primark! Unfortunately nothing worked for me  but there was a ton of cute stuff just didnt work for me  #fashion #primark #primarktryon #primarkhaul #primarkfail #lostcause #workwear #tryon #fy #fyp #outfits #fail #majorfail #thisisntit ,0.0
winter szn #ralphlauren #fypシ #viral #trending #kgb_444,0.0
Primark really stepped up it’s game #primark #primarkhaul #primarknewin #primarknewin2023 #primarkfinds #primark2023 ,1.0
✨ #oldmoney #oldmoneyoutfit #outfit #fashion #style #ralphlauren #fypシ ,1.0
A very successful haul for me if i do say so myself  #autumnfits #autumnoutfit #autumninspo #tiktokshop #clothes #shopping #plt #prettylittlething #coat #puffercoat #cream #beige #autumnal #autumnwear #autumn2023 #autumnwinter #winteroutfit #autumninspo #outfitinspiration ,1.0
This dress is such a vibe!! Everything about it is 10/10 - THE  SNATCH ‍‍ I’ve linked it right here on TikTok shop so you can grab it straight away  - CMU4283 #prettylittlething @prettylittlething ,1.0
#fliflaflo Love this dress of @shein_official Dress ID: 819920 El vestido %15 descuento en Shein con el cupón/Coupon Code off %15: Mtwin015 #SHEIN,1.0
Wedding Guest #Shein Haul // Watch me go thru the 5 stages of grief all in one video.  #weddingguest #fall #sheinhaul #sheinfail,-1.0
Love these sets from @Primark ❤️ #primark #primarkhaul #primarkfinds #primarkunderwearset #fyp ,1.0
"Some days are rough, sorry #facecard #facecardneverdeclines #real #relatable #lululemon #lululemoneducator #ootd #retail #retailworker #broke #nomoney #trending ",-1.0
"Welcome to Zara, where the search for a flawless garment turns into a game of spot-the-imperfection.  #shoppingreview #fashionpolice #QualityCheck #boycottzara #fashionchaos ",-1.0
My look for @ralphlauren show in LA - what would I do without my bf!?   #ralphlauren #tiktokfashion,1.0
ok but actually run to uniqlo for the mofusand shirts they are so cute guys #mofusand #uniqlo #shopping #haul ,1.0
Obsessed with these flare leggings!!  #momsoftiktok #babiesoftiktok #morningroutine #asmr #dayinthelife #morninginmylife #sahm #minivlog #asmrmorningroutine #cleangirl #family #cleangirlaesthetic #youngmom #momandson #husbandandwife #family #mommotivation #productivity #motivation #fitness #lululemon #leggingheatlesscurls #viralheatlesscurls #HuluChippendalesDance #BetheReasonVisa #IntuitTouchdownDance #satisfying #comedy #wfhmom #wfhmomlife  #trending #viral #houston #coffeemorning ,1.0
Zara Fail #zara #zarahaul #zarafail #haul #clothinghaul #fyp #foryoupage #ootd #fashiontiktok #fashioninspo #ootdinspo #2022 #style,-1.0
High street shops are king of the pretenders FYI…I’m a uk size 16/18!!! None of your clothes FIT!  #riverisland #mango #h&m #primark #zara #fatface,-1.0
*dance* don’t walk. Teletubbies back in stock now  #Primark ,1.0
the girls that get it get it  - #balletflats #ralphlauren #fashiontiktok #repetto #lilyrosedepp #outfitinspo  ,1.0
sorry dad :) #christmasgifts #shein #hoeproblems #LOL #fyp,1.0
Uniqlo x AOT #wibu #uniqlo #attackontitan #shingekinokyojin ,0.0
"This haul was probably the most disappointing haul Ive had. The two items I was most excited about were broken. If you want item codes to any of this, just comment below.  #sheinhaul #sheinfail #sheinfailedme #sheinhauls #sheinblackfriday #packmylunch ",-1.0
"They know what they’re doing, they knew we would LOVE #primark #primarkfinds #primarkhaul #sets #gymfits #loungewear ",1.0
If you want spicy lipgloss you know where to go #primarkdupe #charlottetilbury #primark #makeupdupes ,1.0
If this isn’t the worst SHEIN fail then idk what is #greenscreen #sheinfail #shein #onlineshoppingfail #fyp #foryoupage #upcycling,-1.0
Is he wrong??#fyp #fypシ゚viral #lululemon ,0.0
Thankyou for over 23k views on our recent video!! - #ralphlauren #uggs #longchamp #stockholmstyle #stargirl #foryou #mermaid ,1.0
Year 9 party mems #chokehole #year9throwback #theowback #trending #prettylittlething #fyp #relatable #ukgirlsrelate #viral ,0.0
Reply to @d1ly4 PART 2 - how to look like a zara model #zaramodel #poseideas #zara,0.0
Womens section always win with their pants  #fyp #ootd #outfit #fashion #uniqlo #uniqloph ,1.0
can someone with an extended strap bag please help me @lululemon WHAT HAPPENED  #lululemonbeltbag #lululemonfail #lululemonplussize #beltbagextendedstrap,-1.0
I aspire to be you #lululemon #lululemonleggins ,1.0
Do better @ZARA  #zara #zarahaul #zarafail #loafers #chunkyloafers #ootd,-1.0
I just learned this term #cannonevent #browngirl #browntiktok #momsoftiktok #momsover30 #lululemon #middleschool ,0.0
worth the wait #tiktokmalaysia #uniqloxdemonslayer #demonslayer #uniqlo,1.0
Zara get it together  #EasyWithAdobeExpress #fyb #zarahaul #zarafail #zarajeans #blackgirltiktok #fashiontiktok #SmoothLikeNitroPepsi  #widelegjeans #blackgirlappreciation,-1.0
It really be like that sometimes. #lululemon #babe #couplegoals #girlfriend #fyp,0.0
I think it’s time to try a new logo! Just finished this for my friend who loves purple  #Nike #diy #uniqlo #embroidery #glowup #aesthetic,1.0
4✨ #zara #adventcalendar #zarabeauty #beautyadventcalendar #calendar #beautytok #foryou #makeup #handcream ,1.0
But why am i dissapointed that theres no pic reviews??? #sheinfail #SHEIN #fypage ,-1.0
A haul fail… (part 1). #sheinhaul #modestdresses #modestdress #whitetrousers #modestwear #sheinbetterlife #clotheshaul2022 #dresshaul #sheinfail #sheinunboxinghaul #sheinclothes,-1.0
I make myself cringe too #plt #haul #tryonhaul #prettylittlething #fashion #fashiontiktok,0.0
no one talk to me #lululemonsoftstremeshorts #lululemon #lululemonfail #proteinshake #proteinshakefail #proteinshakes #exploded #foryou #mad #fail #foryoupage #foryourpage #viral #blowthisup ,-1.0
Feel at home everywhere and every wear with SockShoes. #socks #shoes #sweatpants #sweatpantseason #joggers #joggerpants #lululemon #leggings #tights #comfy #comfort #cozy ,1.0
snoopy t-shirts get me every time!!  #uniqlo #snoopy #giftideas #valentinesday ,1.0
Literally a dream  so cute #fyp #oodie #primark #jointoodie #blanket #cuddles #primarkhaul #foryou ,1.0
Reply to @tomi.rebecca  wigs I’m ordering from shein #greenscreen #shein #sheinwigs #lacefrontwig #wiginstall #Sing2gether #fypシ #foryoupage #wighelp,1.0
poolside blue  #lululemon ,0.0
Zara sorry but this is not an xs #zarahaul #zara #zaraoutfit #zarafashion #zarafinds #zarafail #zaraskirt #zaracargoskirt ,-1.0
"Spotted at the brand’s SS23 press day preview, she comes in multiple colours too  #uniqlo #uniqlolifewear #viralclothing #viralontiktok #clothinghacks #fullerbustinspo #fullerbustfashion #straplessbra #nobraneeded ",0.0
when you pull out @prettylittlething outfits everywhere... & bae’s tired of it #BKway #couple #duet #fyp #prettylittlething #viral #fiasco,-1.0
Ill make the money back one day  #law #lawschool #lawstudent #lawyer #lawtok #suitsnetflix #harveyspecter #mikeross #ralphlauren ,0.0
Let’s not talk about how bedraggled I look it’s been a long day  #uniqlobag #uniqlo #whatsinmybag ,-1.0
ZARA what’s is wrong with you? #zarafail #zarafails #wearherstyle #zarasizing #budapest,-1.0
#graceelizabeth for #ralphlauren SS2020       #runway #models #foryoupage #fyp             comment your favorite model ✨,0.0
Levels to this  Follow for More #ralphlauren #outfitoftheday #OOTD #dripcheck #outfitsoftheweek ,0.0
"I’m more hype about this movie than the Spider-Man movie lol, which shirt would you get? #jujutsukaisen #jjk #jujutsukaisen0 #jjkmovie #uniqlo #anime",1.0
there’s literally no pic where leighton looks bad omg #futurelife #preppy #gossipgirl #blairwaldorfstyle #blair #waldorf #blairwaldorf #cotillionball #blairandserena #gg #leightonmeester #fyp #foryou #love #queenb #xoxo #xoxogossipgirl #mindset #fyp #success #richlifestyle #generationalwealth #oldmoney #aesthetic #fp #viral #polo #ralphlauren #chanel #manifesting #girlaesthetic #oldmoney #viral #motivation #oldmoneylifestyle #newvorkaesthetics #manhattan #Uppereastside #inspolifestyle #dior #prada #louisvuitton #waldorf #pinterestaesthetic #youknowyouloveme #viral #xyzbca ,1.0
@ZARA  call me. I been working in the fashion industry for a decade let me help u because this is absurd. #zara #zarafail #PostitAffirmations,-1.0
Cool girls wear secondhand ✌ #fashiontiktok #aesthetic #autumnfashion #ralphlauren #jumper #vintageshop #secondhand #viral #fyp ,1.0
Outfit  #fyp #fypシ #outfitideas #outfitinspiration #zarahaul #zara #ootd,0.0
I cant believe some of the gems I found today in Primark #primark #primarkfinds #primarkhaul #fypシ゚viral ,1.0
The first outfit are you JOKINGGGG ME #plt #prettylittlething #haul,0.0
"#duet with @venetialamanna  You guys… this is serious!! It’s time to stop buying fast fashion!  Buy from a resale shop, Poshmark, thrift store, or better quality that you will wear for years! It’s not worth destroying our planet!! #fyp #fashiontok #boycottShein",-1.0
I can’t wait to show yall my final outfit for this concert #shein #sheinhaul #LikeAMonarch #SephoraConcealers #fyp #foryou #fypシ #process #asmr #unbox #work #fashion #fashiontiktok #harrystyles #harrystylesvids #concertoutfit #staytuned #dedicated ,1.0
#greenscreen Definitely misleading that there is a stand. Should be called hanging mirror #zara #zarahaul #love #furniture #fun #home #homedecor,-1.0
Golden girl ✨ #BellaHadid at the #RalphLauren spring/summer 2019 show  #fashion #style #runway,1.0
Comment your top 3 emojis right now✨ @nicole.murray top: @prettylittlething  #prettylittlething #melaniewilking ￼#YasClean,1.0
zara is giving atm #zara #zarafinds #haul #zaraunboxing #custombags #asmr @ZARA ,1.0
new years outfit secured☑️ set is the PRIMARK X RITA ORA COLLAB #fyp #styling #newyear #primark #outfit ,1.0
The kids stole the show at Ralph Lauren  #ralphlauren #fashion #model #runway #catwalk ,1.0
Should I try it on?❤️‍ #fyp #italy #zara #dress #summer #fashion,1.0
This is why I have TRUST ISSUES !  #zarafail #zarahaul #zaraunboxing #fyp,-1.0
i feel bad for the workers the most #nirvana #primark #mall #music #meghantrainor #popmusic #grunge #fyp #foryou #fypage #gaming ,-1.0
